Student,Course ID,Subject,College,Level,Section,Status,Stat Dt,Add Dt,Drop Dt,Unit Taken,Instructor ID,Start_1,Srt1 AM/PM,Dec Start Time,End 1,End 1 AMPM,Dec End Time,Days 1,Facil ID 1,Building 1,Room 1
1048,29,ECON,H,2,1,E,1/27/14,1/27/14,,1,215,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,W F,STO16,STO,16
1048,328,HIST,H,2,1,D,11/15/13,11/15/13,1/28/14,1,212,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,STOAUD,STO,AUD
1049,7,PHYS,H,1,1,D,11-05-13,11-05-13,1/28/14,1,178,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,CHSAUD,CHS,AUD
1049,235,POLS,H,2,1,D,11-05-13,11-05-13,11-08-13,1,195,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLL112,HLL,112
1049,704,WRPR,H,1,3,E,11-05-13,11-05-13,,1,124,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLL201,HLL,201
1049,209,POLS,H,1,1,E,11-08-13,11-08-13,,1,230,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,STO10,STO,10
1049,459,ARAB,H,0,1,E,11-05-13,11-05-13,,1.5,7,8:30:00 AM, 8:30 AM,8.50,10:00:00 AM,10:00 AM,10,T H,STO10,STO,10
1049,445,POLS,H,1,1,D,11-05-13,11-05-13,1/22/14,1,88,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,STO10,STO,10
1049,238,POLS,H,2,1,E,1/22/14,1/22/14,,1,232,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,STO18,STO,18
1050,157,SPAN,B,3,1,E,11/14/13,11/14/13,,1,34,7:10:00 PM, 7:10 PM,19.17,9:00:00 PM, 9:00 PM,21,T,DAL10,DAL,10
1050,447,POLS,B,2,1,E,11/14/13,11/14/13,,1,144,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,DAL300,DAL,300
1050,438,RELG,H,2,1,E,11/14/13,11/14/13,,1,323,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,HLL112,HLL,112
1050,720,CHEM,H,1,1,E,11/14/13,11/14/13,,1,95,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,SHA412,SHA,412
1051,659,EDUC,H,2,1,D,11-05-13,11-05-13,11/13/13,1,180,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,CHS101,CHS,101
1051,277,RELG,H,2,1,E,11/13/13,11/13/13,,1,272,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,GST103,GST,103
1051,132,COML,H,2,1,E,1/24/14,1/24/14,,1,320,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLL112,HLL,112
1051,39,HIST,H,2,1,D,11-07-13,11-07-13,1/22/14,1,317,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,HLL112,HLL,112
1051,388,ENVS,H,2,1,E,11-05-13,11-05-13,,1,15,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLS204,HLS,204
1051,459,ARAB,H,0,1,E,11-05-13,11-05-13,,1.5,7,8:30:00 AM, 8:30 AM,8.50,10:00:00 AM,10:00 AM,10,T H,STO10,STO,10
1051,620,SOCL,H,2,1,D,1/23/14,1/23/14,1/24/14,1,71,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,STO14,STO,14
1051,239,MUSC,H,1,1,D,1/22/14,1/22/14,1/23/14,1,133,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,,,
1052,462,MUSC,H,3,1,E,11/14/13,11/14/13,,1,238,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,UN114,UN,114
1052,458,MUSC,H,2,1,E,11/14/13,11/14/13,,0.5,276,4:30:00 PM, 4:30 PM,16.50,5:45:00 PM, 5:45 PM,17.8,M T H,,,
1053,487,ANTH,H,2,1,E,1/29/14,1/29/14,,1,78,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T,CHS101,CHS,101
1053,700,POLS,B,3,1,D,11/15/13,11/15/13,1/30/14,1,149,1:10:00 PM, 1:10 PM,13.17,4:00:00 PM, 4:00 PM,16,W,DAL25,DAL,25
1053,58,POLS,H,2,1,E,11/15/13,11/15/13,,1,157,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLL107,HLL,107
1053,172,SPAN,H,1,2,E,11/15/13,11/15/13,,1,257,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLL7,HLL,7
1053,9,POLS,H,3,1,E,11/15/13,11/15/13,,1,281,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,M,STO301,STO,301
1054,500,CHEM,H,3,1,E,11-05-13,11-05-13,,0.5,137,3:00:00 PM, 3:00 PM,15.00,4:00:00 PM, 4:00 PM,16,F,HLS109,HLS,109
1054,548,CHEM,H,3,1,E,11-05-13,11-05-13,,0.5,107,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHA410,SHA,410
1054,353,PSYC,B,2,1,D,11-05-13,11-05-13,1/30/14,1,92,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,TH110,TH,110
1054,71,PSYC,B,1,1,E,11-05-13,11-05-13,,0.5,321,1:40:00 PM, 1:40 PM,13.67,4:00:00 PM, 4:00 PM,16,H,TH110,TH,110
1054,258,PSYC,B,1,1,E,11-05-13,11-05-13,,0.5,321,1:40:00 PM, 1:40 PM,13.67,4:00:00 PM, 4:00 PM,16,H,TH110,TH,110
1055,19,ANTH,H,2,1,D,11/14/13,11/14/13,1/28/14,1,160,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,HLL107,HLL,107
1055,91,ICPR,H,1,1,D,1/22/14,11/14/13,1/22/14,1,43,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,SHA217,SHA,217
1055,12,ARTS,H,2,1,D,11/14/13,11/14/13,1/28/14,1,68,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,W,,,
1055,574,ARTS,H,1,1,E,11/14/13,11/14/13,,0.5,85,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,M,,,
1056,454,ENGL,H,2,1,E,11/16/13,11/16/13,,1,290,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLL106,HLL,106
1056,440,ENGL,H,3,1,E,11/16/13,11/16/13,,1,171,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,HLL107,HLL,107
1056,572,ENGL,H,3,1,D,11/16/13,11/16/13,1/29/14,1,267,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309,LNKL,309
1056,160,ICPR,H,2,1,D,1/29/14,1/29/14,1/29/14,1,2,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,STO102,STO,102
1056,160,ICPR,H,2,00A,D,1/29/14,1/29/14,1/29/14,0,2,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,H,,,
1057,115,ANTH,H,1,1,E,11/15/13,11/15/13,,1,97,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,CHS101,CHS,101
1057,18,PHYS,B,1,1,E,11/15/13,11/15/13,,1,303,12:10:00 PM,12:10 PM,12.17,1:00:00 PM, 1:00 PM,13,M W F,PK243,PK,243
1057,632,MATH,H,1,1,E,11/15/13,11/15/13,,1,134,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD,SHA,AUD
1057,481,ECON,H,3,1,E,11/15/13,11/15/13,,1,259,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,STO16,STO,16
1058,323,GERM,H,0,1,E,11/15/13,11/15/13,,1,44,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,GST102,GST,102
1058,704,WRPR,H,1,3,E,11/15/13,11/15/13,,1,124,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLL201,HLL,201
1058,359,CHEM,H,1,2,E,11/15/13,11/15/13,,1,107,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205,LNKL,205
1058,632,MATH,H,1,1,E,11/15/13,11/15/13,,1,134,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD,SHA,AUD
1058,359,CHEM,H,1,00D,E,1/29/14,1/29/14,,0,190,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,F,,,
1058,359,CHEM,H,1,00B,D,11/15/13,11/15/13,11/15/13,0,190,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,W,,,
1059,368,ENGL,B,2,1,D,11/15/13,11/15/13,12-02-13,1,260,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,CARP21,CARP,21
1059,89,CHEM,H,3,1,E,11/15/13,11/15/13,,0.5,159,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,ESTW115,ESTW,115
1059,547,CHEM,H,3,1,E,1/30/14,1/30/14,,0.5,8,7:00:00 PM, 7:00 PM,19.00,9:30:00 PM, 9:30 PM,21.5,M,ESTW309,ESTW,309
1059,692,SPAN,H,2,1,E,11/15/13,11/15/13,,1,330,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLL6,HLL,6
1059,500,CHEM,H,3,1,E,11/15/13,11/15/13,,0.5,137,3:00:00 PM, 3:00 PM,15.00,4:00:00 PM, 4:00 PM,16,F,HLS109,HLS,109
1059,284,MATH,B,1,1,D,11/15/13,11/15/13,12-02-13,1,305,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,PK243,PK,243
1060,709,PHYS,H,1,1,E,1/20/14,1/20/14,,1,56,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,ESTW309,ESTW,309
1060,549,PHIL,H,1,1,D,11-12-13,11-12-13,11-12-13,1,77,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,GST101,GST,101
1060,709,PHYS,H,1,00A,E,1/20/14,1/20/14,,0,,1:15:00 PM, 1:15 PM,13.25,4:00:00 PM, 4:00 PM,16,T,HLS105,HLS,105
1060,322,PHYS,H,1,00A,D,11/14/13,11/14/13,1/23/14,0,,1:15:00 PM, 1:15 PM,13.25,4:00:00 PM, 4:00 PM,16,T,HLS105,HLS,105
1060,322,PHYS,H,1,00B,D,11-12-13,11-12-13,11-12-13,0,,1:15:00 PM, 1:15 PM,13.25,4:00:00 PM, 4:00 PM,16,W,HLS105,HLS,105
1060,322,PHYS,H,1,1,D,11/14/13,11/14/13,1/23/14,1,13,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,HLS108,HLS,108
1060,563,MATH,H,1,1,E,11-12-13,11-12-13,,1,261,1:30:00 PM, 1:30 PM,13.50,2:30:00 PM, 2:30 PM,14.5,M W F,HLS108,HLS,108
1060,322,PHYS,H,1,2,D,11-12-13,11-12-13,11-12-13,1,13,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,HLS108,HLS,108
1060,590,PHYS,H,1,1,D,11-12-13,11-12-13,1/20/14,0.5,39,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,M,OBS,OBS,
1060,675,FREN,H,0,1,E,11-12-13,11-12-13,,1,76,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STO119,STO,119
1060,385,MUSC,H,1,1,E,11-12-13,11-12-13,,1,245,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,,,
1061,202,CMSC,H,1,1,E,11/14/13,11/14/13,,1,167,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLS108,HLS,108
1061,308,MATH,H,2,1,D,11/14/13,11/14/13,11/14/13,1,304,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,HLS109,HLS,109
1061,612,MATH,H,3,1,E,11/14/13,11/14/13,,1,205,2:30:00 PM, 2:30 PM,14.50,3:30:00 PM, 3:30 PM,15.5,M W F,LNKL309,LNKL,309
1061,52,MATH,H,3,1,E,11/14/13,11/14/13,,1,304,1:30:00 PM, 1:30 PM,13.50,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309,LNKL,309
1061,516,MATH,H,3,1,D,11/14/13,11/14/13,1/30/14,1,194,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHA412,SHA,412
1061,514,LING,H,1,1,E,11/14/13,11/14/13,,1,292,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,STO10,STO,10
1062,157,SPAN,B,3,1,D,11/15/13,11/15/13,1/27/14,1,34,7:10:00 PM, 7:10 PM,19.17,9:00:00 PM, 9:00 PM,21,T,DAL10,DAL,10
1062,58,POLS,H,2,1,E,11/15/13,11/15/13,,1,157,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLL107,HLL,107
1062,84,SPAN,H,3,1,E,11/15/13,11/15/13,,1,143,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,HLL6,HLL,6
1062,251,POLS,H,3,1,D,11/15/13,11/15/13,11/17/13,1,230,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,T,STO10,STO,10
1062,238,POLS,H,2,1,D,11/15/13,11/15/13,1/27/14,1,232,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,STO18,STO,18
1063,69,PSYC,H,2,1,E,11-12-13,11-12-13,,1,62,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,SHA410,SHA,410
1063,63,PSYC,H,2,1,E,11-12-13,11-12-13,,1,31,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,T,SHA410,SHA,410
1063,217,CNSE,H,0,2,E,1/22/14,1/22/14,,1.5,146,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,STO14,STO,14
1063,599,EAST,B,1,1,D,11-12-13,11-12-13,1/22/14,1,115,11:10:00 AM,11:10 AM,11.17,12:00:00 PM,12:00 PM,12,M W F,TH116,TH,116
1063,576,EAST,H,1,1,D,11-12-13,11-12-13,1/22/14,1,68,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,,,
1063,133,PSYC,H,3,1,E,11-12-13,11-12-13,,1,27,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,F,,,
1064,121,WRPR,H,1,1,E,11-04-13,11-04-13,,1,41,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLL106,HLL,106
1064,618,SPAN,H,1,1,E,11-04-13,11-04-13,,1,4,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,HLL6,HLL,6
1064,632,MATH,H,1,1,E,11-04-13,11-04-13,,1,134,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD,SHA,AUD
1064,546,ECON,H,2,1,E,11-04-13,11-04-13,,1,227,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STO16,STO,16
1065,535,COML,H,2,1,E,3/24/14,1/23/14,3/24/14,1,174,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,HLL7,HLL,7
1065,514,LING,H,1,1,E,1/23/14,1/23/14,,1,292,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,STO10,STO,10
1066,549,PHIL,H,1,1,E,11-12-13,11-12-13,,1,77,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,GST101,GST,101
1066,457,WRPR,H,1,1,E,11-12-13,11-12-13,,1,46,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,HLL201,HLL,201
1066,563,MATH,H,1,1,D,11-12-13,11-12-13,1/22/14,1,261,1:30:00 PM, 1:30 PM,13.50,2:30:00 PM, 2:30 PM,14.5,M W F,HLS108,HLS,108
1066,313,PSYC,H,1,3,E,11-12-13,11-12-13,,1,27,8:30:00 AM, 8:30 AM,8.50,10:00:00 AM,10:00 AM,10,T H,SHA410,SHA,410
1066,359,CHEM,H,1,1,E,1/27/14,1/27/14,,1,137,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD,STO,AUD
1066,359,CHEM,H,1,00D,E,1/29/14,1/29/14,,0,190,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,F,,,
1066,359,CHEM,H,1,00A,D,11-12-13,11-12-13,1/22/14,0,190,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T,,,
1067,331,PHIL,B,1,1,D,11/13/13,11/13/13,1/30/14,1,162,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,PK180,PK,180
1067,565,CMSC,H,2,1,E,11/13/13,11/13/13,,1,273,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,SHA412,SHA,412
1067,528,CMSC,H,3,1,E,11/13/13,11/13/13,,1,282,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,SHA412,SHA,412
1067,117,POLS,S,0,1,E,11/22/13,11/22/13,,1,,6:10:00 PM, 6:10 PM,18.17,8:45:00 PM, 8:45 PM,20.8,H,,,
1067,239,MUSC,H,1,1,D,11/13/13,11/13/13,1/30/14,1,133,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,,,
1068,487,ANTH,H,2,1,D,11-12-13,11-12-13,1/25/14,1,78,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T,CHS101,CHS,101
1068,437,ANTH,H,2,1,E,1/25/14,1/25/14,,1,132,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,GST103,GST,103
1068,93,PSYC,H,3,1,E,11-12-13,11-12-13,,0.5,248,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,W,HLS204,HLS,204
1068,687,ICPR,H,2,1,D,11-12-13,11-12-13,1/25/14,1,43,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,SHA217,SHA,217
1068,62,PSYC,H,2,1,E,11-12-13,11-12-13,,1,87,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,SHA410,SHA,410
1068,63,PSYC,H,2,1,E,11-12-13,11-12-13,,1,31,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,T,SHA410,SHA,410
1068,147,ICPR,H,3,1,E,1/25/14,1/25/14,,1,73,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,H,STO16,STO,16
1069,709,PHYS,H,1,2,E,11/13/13,11/13/13,,1,56,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,ESTW309,ESTW,309
1069,549,PHIL,H,1,1,E,11/13/13,11/13/13,,1,77,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,GST101,GST,101
1069,709,PHYS,H,1,00C,E,11/13/13,11/13/13,,0,,1:15:00 PM, 1:15 PM,13.25,4:00:00 PM, 4:00 PM,16,F,HLS105,HLS,105
1069,405,MATH,B,2,1,D,11/13/13,11/13/13,1/27/14,1,271,10:10:00 AM,10:10 AM,10.17,11:00:00 AM,11:00 AM,11,M W F,PK349,PK,349
1069,651,BIOL,H,2,1,E,11/13/13,11/13/13,,1,296,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD,SHA,AUD
1069,478,MATH,H,2,1,E,1/27/14,1/27/14,,1,33,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD,STO,AUD
1069,651,BIOL,H,2,00B,E,11/13/13,11/13/13,,0,246,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,W,,,
1070,193,PSYC,B,2,1,E,1/21/14,1/21/14,,1,164,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,DAL300,DAL,300
1070,737,CHEM,H,2,00C,E,1/21/14,1/21/14,,0,119,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,W,ESTW307,ESTW,307
1070,284,MATH,B,1,1,D,11/14/13,11/14/13,12-02-13,1,305,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,PK243,PK,243
1070,45,PSYC,H,2,1,D,1/21/14,1/21/14,1/25/14,1,179,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,SHA410,SHA,410
1070,62,PSYC,H,2,1,D,11/14/13,11/14/13,1/21/14,1,87,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,SHA410,SHA,410
1070,737,CHEM,H,2,1,E,1/21/14,1/21/14,,1,9,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD,SHA,AUD
1070,460,SOCL,H,1,1,E,1/25/14,1/25/14,,1,71,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,STO301,STO,301
1070,11,PSYC,B,2,1,D,11/14/13,11/14/13,12-02-13,1,24,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,TAYF,TAY,F
1070,71,PSYC,B,1,1,E,1/23/14,1/23/14,,0.5,321,1:40:00 PM, 1:40 PM,13.67,4:00:00 PM, 4:00 PM,16,H,TH110,TH,110
1070,258,PSYC,B,1,1,E,1/23/14,1/23/14,,0.5,321,1:40:00 PM, 1:40 PM,13.67,4:00:00 PM, 4:00 PM,16,H,TH110,TH,110
1070,353,PSYC,B,2,1,D,11/14/13,11/14/13,1/21/14,1,92,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,TH110,TH,110
1071,118,ENGL,H,2,1,D,11-05-13,11-05-13,1/20/14,1,110,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,W,ESTW309,ESTW,309
1071,352,RELG,H,2,1,E,11/13/13,11/13/13,,1,182,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,W,GST101,GST,101
1071,36,RELG,H,3,1,D,11-11-13,11-11-13,1/27/14,1,17,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,GST102,GST,102
1071,580,RELG,H,3,1,D,11-05-13,11-05-13,11-11-13,1,1,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,M,GST102,GST,102
1071,277,RELG,H,2,1,E,1/27/14,1/27/14,,1,272,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,GST103,GST,103
1071,223,SOCL,H,3,1,E,11-11-13,11-11-13,,1,170,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,M,GST103,GST,103
1071,45,PSYC,H,2,1,E,11-05-13,11-05-13,,1,179,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,SHA410,SHA,410
1071,163,ENGL,H,2,1,D,11-05-13,11-05-13,11/13/13,1,82,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,WDS,WDS,
1072,585,ANTH,H,2,1,E,11/13/13,11/13/13,,1,97,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,CHS101,CHS,101
1072,377,RELG,H,3,1,E,11/13/13,11/13/13,,1,323,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,H,GST101,GST,101
1072,308,CMSC,H,2,1,E,11/13/13,11/13/13,,1,304,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,HLS109,HLS,109
1072,644,MATH,B,2,1,E,11/13/13,11/13/13,,1,305,8:25:00 AM, 8:25 AM,8.42,9:45:00 AM, 9:45 AM,9.8,T H,PK349,PK,349
1073,7,PHYS,H,1,1,D,11-12-13,11-12-13,1/26/14,1,178,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,CHSAUD,CHS,AUD
1073,549,PHIL,H,1,1,E,11-12-13,11-12-13,,1,77,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,GST101,GST,101
1073,33,HIST,H,1,1,D,11-12-13,11-12-13,1/26/14,1,212,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLL107,HLL,107
1073,123,SOCL,H,2,1,E,1/21/14,1/21/14,,1,170,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLS204,HLS,204
1073,675,FREN,H,0,1,E,11-12-13,11-12-13,,1,76,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STO119,STO,119
1073,714,ENGL,H,2,1,E,11-12-13,11-12-13,,1,67,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,WDS,WDS,
1074,98,SPAN,H,0,2,E,11/14/13,11/14/13,,1,4,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,HLL6,HLL,6
1074,615,MATH,H,1,1,E,11/14/13,11/14/13,,1,134,1:30:00 PM, 1:30 PM,13.50,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109,HLS,109
1074,412,BIOL,H,2,1,D,11/14/13,11/14/13,1/24/14,1,27,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,SHA410,SHA,410
1074,573,BIOL,H,4,1,E,11/14/13,11/14/13,,0.5,296,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M,SHAAUD,SHA,AUD
1075,108,HIST,H,1,1,D,1/21/14,1/21/14,1/30/14,1,105,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLS109,HLS,109
1075,111,PEAC,H,2,1,E,11/13/13,11/13/13,,1,153,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLS109,HLS,109
1075,596,JNSE,H,2,1,E,11/13/13,11/13/13,,1,30,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,STO301,STO,301
